size,mean,std
7500,670.04,599.5496073998659
7500,657.7133333333334,558.4623274273347
7500,676.3933333333333,592.7447949628538
7500,667.98,588.3924877154705
7500,672.6533333333333,588.9947593051138
7500,669.5466666666666,582.9401866019837
7500,674.48,575.3069293284527
7500,675.9133333333333,596.3456764513534
7500,669.12,572.2031331616422
7500,672.3133333333334,587.1920030866299
7500,658.8266666666667,579.4975610724249
7500,655.56,568.678368148464
7500,649.6533333333333,568.2246150560143
7500,663.02,586.0484731942686
7500,663.88,574.4168163740798
7500,671.18,587.6550072959474
7500,673.5066666666667,591.2186030752265
7500,674.1533333333333,597.5452143190133
7500,657.14,574.5160459610042
7500,677.6933333333334,603.1493009934513
7500,667.22,591.1924150393
7500,656.7866666666666,580.6656592413764
7500,658.6666666666666,579.2686960489253
7500,672.26,597.6198560958295
7500,675.94,593.1549401856707
7500,673.4266666666666,585.3203037274168
7500,673.4933333333333,578.5684027167594
7500,662.3266666666667,580.1445681513837
7500,676.12,595.0000663305285
7500,664.4133333333333,572.1418144325952
7500,667.0866666666667,577.950152829425
7500,674.2133333333334,590.7224795301278
7500,678.52,591.5008675113389
7500,670.74,596.1276589232657
7500,673.7733333333333,595.3280568635153
7500,664.5933333333334,581.6717584877422
7500,674.0466666666666,582.5221808270957
7500,669.6066666666667,585.890699666376
7500,674.72,588.9642787130642
7500,663.5866666666667,590.3694344692615
7500,666.48,577.6282624664414
7500,668.6266666666667,579.4920597289397
7500,676.84,598.9910525764693
7500,668.9666666666667,585.4040760211891
7500,675.6133333333333,587.8650274415794
7500,664.54,591.3917948929176
7500,676.1266666666667,591.7964717329393
7500,657.1866666666666,567.6005213371657
7500,674.5,590.9140518439773
7500,670.3466666666667,582.9745676175667
7500,656.4,569.1458863946923
7500,677.1466666666666,594.7243550493698
7500,666.88,582.0095064515698
7500,659.6933333333334,574.8287043014543
7500,662.3933333333333,576.009321645251
7500,672.64,582.2090950852623
7500,668.3266666666667,578.2863765375153
7500,676.08,593.616458891317
7500,658.88,589.2338066789221
7500,664.9666666666667,581.4656758762483
7500,667.8066666666666,584.6599489921946
7500,675.9333333333333,605.4398915022218
7500,662.5133333333333,578.8238792202302
7500,669.2066666666667,586.0256854059859
7500,670.24,591.293223141728
7500,673.24,595.1379972185723
7500,675.42,591.3201250309909
7500,665.7933333333333,585.0318258769253
7500,657.8133333333334,575.354631355499
7500,656.9533333333334,564.4430746221349
7500,678.06,590.509641242207
7500,665.24,586.1516377184321
7500,679.32,602.30308339462
7500,677.0333333333333,591.3810380982994
7500,652.5533333333333,579.0536651775512
7500,678.1066666666667,594.4992419021426
7500,656.0733333333334,583.5324452181063
7500,675.56,591.6609556156296
7500,683.1666666666666,608.3751355500614
7500,672.1333333333333,595.8317286691679
7500,663.3666666666667,574.1425481146259
7500,660.78,570.6529519769437
7500,670.3733333333333,591.0715641574677
7500,667.12,584.1377453991481
7500,668.0533333333333,591.3702256811905
7500,675.32,596.2579678852658
7500,670.6533333333333,581.9365141395485
7500,672.8333333333334,598.8168659021628
7500,657.0733333333334,580.8169257940826
7500,657.3933333333333,579.3476261758182
7500,673.9066666666666,601.9350501692206
7500,675.0466666666666,595.3248394690826
7500,676.48,585.6234366894822
7500,672.1733333333333,598.6298327198723
7500,657.7266666666667,577.2942334334855
7500,660.9333333333333,572.2643289793818
7500,665.0066666666667,572.269575132404
7500,672.4866666666667,583.9697621928343
7500,668.2133333333334,581.036666504122
7750,661.9806451612903,583.9144985020273
7750,672.7741935483871,584.3905405207686
7750,664.058064516129,583.0460474119566
7750,675.7935483870967,581.9254879336046
7750,683.5741935483871,601.4234721744855
7750,668.2322580645161,585.0248168913624
7750,657.2,566.1281332223355
7750,672.8774193548387,597.5043618195102
7750,660.8903225806451,578.751253801938
7750,670.6451612903226,590.7504002366928
7750,659.7612903225806,577.7547262142051
7750,671.6967741935484,597.3640147503249
7750,678.4516129032259,600.547752054238
7750,665.2,583.8834881566146
7750,674.1935483870968,578.3590479498644
7750,660.6903225806452,583.4288863179629
7750,673.658064516129,599.7370169763893
7750,664.8967741935484,579.2021951726529
7750,663.0451612903225,577.6706433202281
7750,667.0645161290323,589.1372278654812
7750,673.0967741935484,589.2500074500779
7750,661.7548387096774,577.4660033778889
7750,671.7935483870967,596.8442893794229
7750,668.8516129032258,587.9560856275158
7750,677.0,589.8882070140015
7750,660.8838709677419,584.7496785070068
7750,674.516129032258,590.9327711867357
7750,657.4516129032259,567.9649204700017
7750,663.2387096774194,570.3419131156325
7750,675.1612903225806,585.9779307070826
7750,665.5290322580645,589.1139964132843
7750,667.6838709677419,587.6007999164356
7750,674.6709677419354,589.1423959498375
7750,682.7548387096774,597.1613154501347
7750,664.141935483871,586.2923463070189
7750,669.8903225806451,584.9081986723127
7750,676.3870967741935,588.5579795715777
7750,665.2387096774194,586.8489181170136
7750,664.6258064516129,580.7075400543397
7750,680.2451612903226,590.4454889147793
7750,659.2064516129033,569.898193475044
7750,669.7612903225806,586.1923122053527
7750,664.4774193548387,576.3713670160246
7750,668.7354838709678,593.2197120843263
7750,659.4709677419355,568.3762759762337
7750,676.1935483870968,595.6181619100331
7750,671.0129032258064,588.4337382829402
7750,662.2903225806451,579.5495299353482
7750,664.516129032258,587.1876037502144
7750,678.0322580645161,595.4615983322934
7750,671.9935483870968,583.6938768685694
7750,671.6516129032258,588.5791375907542
7750,666.3096774193548,591.6852320088067
7750,672.2258064516129,580.8618851815014
7750,668.9354838709677,583.3350962760139
7750,674.0774193548388,585.9508020246583
7750,659.7741935483871,581.3041072798976
7750,671.1612903225806,586.6228714772981
7750,668.2322580645161,594.2361626692989
7750,665.1225806451613,579.046784398612
7750,665.8193548387097,590.7355226240473
7750,672.7354838709678,585.6161913571077
7750,657.1677419354838,562.0560564323815
7750,667.483870967742,581.4249387644751
7750,680.3806451612903,602.4197847388024
7750,672.2709677419355,596.1793441972395
7750,657.8838709677419,566.9207483424333
7750,661.483870967742,576.320692030431
7750,667.0903225806452,578.977840879017
7750,665.6322580645161,579.4829343625935
7750,676.3677419354839,593.1114514137515
7750,657.341935483871,581.275265853475
7750,664.2903225806451,579.3394288129501
7750,672.2387096774194,594.1255062789666
7750,670.6258064516129,591.7078033077792
7750,662.4129032258064,569.3925318419427
7750,680.6903225806452,607.3307869234501
7750,666.4516129032259,590.6822102155612
7750,666.0193548387097,583.4843831944792
7750,654.2838709677419,580.7184399638502
7750,671.4064516129032,582.093404507627
7750,678.2903225806451,601.6058989473783
7750,671.9483870967742,593.4042390179693
7750,676.0258064516129,591.2546086393347
7750,683.7870967741935,601.9436634993804
7750,678.858064516129,586.9382991005891
7750,672.0129032258064,590.1787152740592
7750,663.2709677419355,581.8488420230632
7750,665.9290322580645,583.177177854236
7750,676.1806451612903,585.3433452969759
7750,663.2709677419355,586.1022239328763
7750,672.9806451612903,602.6390507026921
7750,670.1612903225806,588.8909530894434
7750,681.3677419354839,604.6560741377492
7750,666.8645161290323,586.2065922018404
7750,660.5225806451613,579.2218788806113
7750,677.6258064516129,584.2911685594843
7750,657.1806451612903,579.7961707577847
7750,672.4580645161291,585.4877948504432
7750,667.3548387096774,585.0338588705563
7750,669.6193548387097,590.5813840939227
7750,680.4,587.1959347666259
7750,657.6064516129032,580.9873797615984
7750,665.8774193548387,581.0134398032889
7750,675.8193548387097,607.4758507980458
7750,663.9290322580645,579.1009562625715
7750,662.7161290322581,590.5513362169255
7750,663.8709677419355,572.2309336405997
7750,667.8064516129032,592.635742956282
7750,666.2064516129033,580.7130733045053
7750,671.5096774193548,584.8853581381672
7750,662.4322580645161,575.3141808623812
7750,673.3483870967742,586.363050518642
7750,666.2451612903226,580.476971196524
7750,670.5483870967741,591.7170388879315
7750,673.741935483871,574.0120807845218
7750,665.4129032258064,587.5483704134002
7750,671.258064516129,585.2355725160505
7750,675.8903225806451,584.8658635049958
7750,667.0967741935484,570.3891911181636
7750,675.2193548387097,588.0507304313753
7750,671.4322580645161,592.8934084623702
7750,656.6129032258065,568.2109545457257
7750,669.9225806451612,591.3008026102567
7750,667.5935483870968,595.3707025935722
7750,667.083870967742,579.704941131359
7750,660.4258064516129,584.3355857325325
7750,684.7096774193549,594.2550877032406
7750,674.4258064516129,586.7808509792753
7750,667.9806451612903,582.8397552248401
7750,674.6516129032258,589.5693134828375
7750,670.4258064516129,594.4383735755863
7750,673.5419354838709,591.9810670327947
7750,672.2903225806451,595.4138540950178
7750,664.7741935483871,570.5920360398413
7750,661.4064516129032,582.3059465970167
7750,661.9225806451612,572.161532971848
7750,671.5096774193548,600.8799286180434
7750,663.2645161290322,592.7395563349224
7750,665.6709677419354,600.6925316201499
7750,662.6709677419354,588.6146349794293
7750,668.0,592.3190073360915
7750,674.6193548387097,582.9798455097324
7750,684.9741935483871,605.8598522961805
7750,670.7612903225806,583.4065155382897
7750,670.941935483871,602.7968281132132
7750,672.6451612903226,591.5649855713286
7750,668.2322580645161,588.8933067214746
7750,676.7032258064517,584.3591767132173
7750,663.6967741935484,582.894179232511
7750,672.1354838709677,594.1358764698837
7750,676.2645161290322,598.2297926966921
7750,671.4451612903226,589.8108843102002
7750,675.6774193548387,605.8499967173167
7750,677.0064516129032,591.7876198900674
7750,675.0387096774193,586.8405002171453
7750,669.3161290322581,593.7641951290711
7750,657.8387096774194,580.2981767896844
7750,670.0967741935484,590.2653779794366
7750,674.5290322580645,600.3485042677152
7750,677.7677419354839,578.0260494113799
7750,670.916129032258,589.1261429613351
7750,676.2129032258065,592.3090244784964
7750,665.2967741935483,578.332872941767
7750,674.141935483871,582.7391430876911
7750,666.8,586.94536097851
7750,668.9741935483871,584.3742001368986
7750,666.2903225806451,574.8515484971518
7750,663.9806451612903,579.6442398460288
7750,668.6258064516129,580.7124506171441
7750,672.8322580645162,600.3254313083415
7750,661.5354838709677,575.9041954086478
7750,666.7935483870967,587.4506781962341
7750,659.4580645161291,572.607699279073
7750,669.7096774193549,589.5817923802834
7750,665.8322580645162,588.1455143552414
7750,672.825806451613,599.0133947383501
7750,665.4516129032259,589.3651225332976
7750,672.1612903225806,603.7256692098251
7750,676.2258064516129,584.9799671054319
7750,660.4387096774194,587.2758881685348
7750,656.858064516129,577.9293397897378
7750,674.7290322580645,599.8981828629666
7750,681.8451612903226,601.0410982881499
7750,667.3548387096774,585.4665384442369
7750,665.9548387096775,578.9991012521352
7750,684.6967741935484,596.716827792077
7750,683.3741935483871,596.5081471837645
7750,676.8516129032258,596.0728662271393
7750,663.4967741935484,581.3691556583343
7750,661.2129032258065,580.107954214717
7750,659.6258064516129,577.5512170935883
7750,667.4129032258064,585.6397250660531
7750,660.1032258064516,575.9114982882022
7750,669.7290322580645,598.6337596472371
7750,656.3483870967742,567.9581605847545
7750,672.7548387096774,586.0193417697062
7750,669.0322580645161,597.6273239354573
7750,656.3290322580646,577.1416845072254
7750,674.7806451612903,601.7987421696752
7750,674.1870967741935,586.5474299453048
7750,670.9935483870968,589.8156463951854
7750,668.6387096774193,599.1914055099962
7750,665.941935483871,580.5089951092107
7750,682.2451612903226,606.838123092046
7750,685.2774193548387,595.4797635897909
7750,671.6,583.1675640345024
7750,676.0967741935484,606.3799966293205
7750,671.6451612903226,586.6830241822953
7750,667.9032258064516,581.739707608952
7750,673.825806451613,610.1346297587125
7750,672.4,587.7124993868038
7750,666.8774193548387,586.3630311750768
7750,670.5548387096774,581.4903670678613
7750,663.8064516129032,591.1009639949813
7750,662.6903225806452,580.7863864456028
7750,681.6322580645161,609.0836959210422
7750,659.5806451612904,577.7571916719133
7750,676.5935483870968,585.954866661954
7750,673.9677419354839,589.5083234998012
7750,664.9612903225807,584.1197113702278
7750,655.0645161290323,562.0754992039869
7750,674.6322580645161,595.5910809721807
7750,673.4,588.2635913459422
7750,663.0258064516129,590.4424305977308
7750,674.7161290322581,596.1833584029569
7750,667.9612903225807,574.1591089345607
7750,675.1612903225806,586.2591685382066
7750,676.7548387096774,574.4899431101047
7750,678.2193548387097,597.6268581321242
7750,668.0258064516129,588.8174912854614
7750,670.941935483871,577.9693176219504
7750,666.9290322580645,590.7571861840495
7750,667.1677419354838,588.3934750998369
7750,671.3612903225807,584.7890315359776
7750,669.5870967741936,565.7808396748552
7750,657.9354838709677,578.7686559653966
7750,677.4709677419355,596.9461456195452
7750,681.7548387096774,596.4762260836876
7750,669.6129032258065,583.8314868134444
7750,677.8838709677419,594.6540653874232
7750,666.2903225806451,577.953100762113
7750,669.8516129032258,587.1004013003874
7750,676.916129032258,615.2786198645578
7750,669.0322580645161,584.8934550823141
7750,675.8838709677419,592.3281234829952
7750,662.1677419354838,577.1070881712352
7750,658.4903225806452,585.2318357021009
7750,675.2838709677419,588.6587406687008
7750,682.7806451612903,603.0984060394503
8000,671.975,589.0163192773185
8000,675.4875,593.894256028588
8000,677.1375,597.8532897741301
8000,670.63125,582.2743460117726
8000,673.5625,590.8244735907189
8000,658.1875,577.3856725307185
8000,672.75,593.2873987369022
8000,669.3125,593.5798407491194
8000,671.05,574.9538220587807
8000,674.10625,585.5578120142686
8000,673.5125,592.9747358393527
8000,662.74375,562.833598265009
8000,666.6,584.5415425784553
8000,670.99375,593.2670772602651
8000,668.81875,581.7279580254309
8000,657.91875,570.9773252051586
8000,663.5125,584.0846790866458
8000,670.85,583.2958318897881
8000,662.15625,584.9049393584718
8000,668.13125,592.0897907188044
8000,675.75625,594.9701068843186
8000,673.8125,584.8043175659274
8000,673.15,593.9768114160687
8000,662.9,572.3382653641114
8000,684.625,610.7366325798707
8000,657.575,586.7890331073
8000,669.6875,588.3604569851292
8000,670.38125,575.5089418492449
8000,665.3375,588.6868956361692
8000,667.7375,591.0031777357462
8000,667.7625,587.5272279594793
8000,677.025,599.4171330342501
8000,667.26875,585.2287824205483
8000,670.525,588.1262401687242
8000,661.575,577.9687659164637
8000,682.25,608.1251413155026
8000,660.44375,580.5740612410596
8000,681.35,589.3319756300349
8000,675.35625,586.0864894245026
8000,677.85625,594.1569378842071
8000,678.3875,595.4203555839773
8000,666.8625,571.8796036699945
8000,673.9625,589.3472436465194
8000,666.9875,593.8667147127796
8000,675.26875,592.5373851272487
8000,667.6875,586.2894143200524
8000,679.25625,598.2056580607856
8000,664.45625,589.4813010909994
8000,657.9875,568.634834356593
8000,671.575,592.4753322924086
8000,663.24375,582.4183767584411
8000,665.60625,580.5831184773955
8000,677.375,596.9437656722783
8000,665.53125,579.6763905606623
8000,667.14375,573.8865561554283
8000,665.2,580.8352477252048
8000,670.075,594.6249821315953
8000,658.21875,571.4818585470912
8000,672.80625,590.6073674285967
8000,656.075,580.4922216317804
8000,671.9125,591.9616476966645
8000,672.19375,594.2060879534453
8000,657.06875,573.3637329596611
8000,671.55,591.0625791741514
8000,671.44375,592.4128442952073
8000,664.275,592.84903168935
8000,669.25,587.3404570604685
8000,674.89375,591.6713519437437
8000,668.54375,573.997662744316
8000,669.75625,586.7921293660452
8000,653.96875,562.7167906890975
8000,670.09375,582.9485858212005
8000,666.01875,591.9559418980753
8000,662.9875,577.1715081704484
8000,670.275,580.71092152206
8000,684.45625,594.3599114475484
8000,670.03125,586.3667252866908
8000,681.95625,600.0143628163726
8000,665.80625,574.3718089886877
8000,661.39375,570.3550385163065
8000,685.79375,614.3739658879903
8000,672.95,584.367861453725
8000,669.45625,583.8202992667672
8000,659.59375,585.2452669274118
8000,671.4125,594.7091766937433
8000,670.45,590.2117607266057
8000,666.61875,578.9535859189727
8000,662.45,573.6729229273419
8000,654.69375,578.2804520394386
8000,671.2875,577.3284094376007
8000,665.86875,589.9510532861498
8000,663.05625,579.9459861365863
8000,663.05625,583.3742125222348
8000,679.1,593.0088026328109
8000,685.21875,601.8320589237811
8000,673.61875,595.7741536425003
8000,662.85625,574.5977108690371
8000,669.51875,581.7242309706872
8000,668.075,589.7394928059338
8000,663.2875,576.8348484130878
8000,673.11875,592.2253252761465
8000,660.65625,586.1051585133315
8000,667.8875,588.0067281449677
8000,675.1375,591.2962295615879
8000,665.0875,572.9096720633629
8000,669.38125,585.3911552529962
8000,659.41875,566.9394585389498
8000,668.9,580.0799858640186
8000,667.0625,581.0180686465353
8000,666.55,590.3096412053593
8000,667.71875,581.7243620465258
8000,673.54375,591.7382270361934
8000,666.15625,582.6994620607929
8000,680.03125,589.8058464642729
8000,678.65625,595.0496885436859
8000,671.1,582.1955556340155
8000,661.49375,582.6524102850151
8000,671.49375,589.8815187907971
8000,673.10625,592.35877110999
8000,667.6125,584.1889033897768
8000,672.7,599.2873559487135
8000,659.2625,585.569023338624
8000,668.93125,585.6769973914269
8000,671.93125,594.988935000843
8000,667.1,586.272197873991
8000,662.83125,575.8146807119783
8000,676.5625,587.1270591564912
8000,670.51875,583.9097048332366
8000,665.0875,586.1414013220275
8000,670.74375,599.1337574665089
8000,668.11875,595.1723686449477
8000,679.36875,599.8361559821461
8000,669.15,594.9701904297391
8000,671.5875,593.5198858031212
8000,678.0875,591.9341959574139
8000,671.24375,587.3347772658601
8000,662.0625,576.960350538709
8000,671.34375,581.5564304828358
8000,668.225,593.0685874121137
8000,677.76875,603.1551077653554
8000,664.94375,584.8360854426969
8000,671.4625,588.3127238924465
8000,667.775,579.3155870292115
8000,683.23125,596.5356204984221
8000,653.225,569.0421551827245
8000,667.68125,581.2789226339086
8000,675.88125,592.0139131797812
8000,649.14375,557.78318308814
8000,663.31875,565.9525584343952
8000,665.25,566.017281096611
8000,665.5125,577.7894186844806
8000,672.0,598.9384359013872
8000,657.8,581.0355281736221
8000,671.7875,590.1898464424393
8000,664.78125,575.416655258116
8000,654.9625,576.3406098773103
8000,668.475,594.5917081283593
8000,663.7,582.0678096235868
8000,671.03125,591.4213802555987
8000,663.7625,585.9468564586297
8000,656.68125,576.2617013115114
8000,680.725,594.714510815904
8000,666.4,597.9745312302189
8000,679.4375,599.0787165254245
8000,683.09375,601.4935504317045
8000,663.73125,570.6070366490738
8000,669.80625,591.2147663590089
8000,670.63125,593.1054198230172
8000,655.56875,573.6287357894804
8000,667.975,588.9981106718425
8000,666.975,572.6522499519233
8000,671.93125,583.6088868184218
8000,659.01875,576.3979525019477
8000,675.125,589.4870519146285
8000,671.83125,592.6122965509892
8000,668.76875,586.8612881451949
8000,663.1,574.5984597960562
8000,661.9625,581.0405739651492
8000,666.33125,582.6500688864951
8000,667.09375,587.5010563487843
8000,669.9875,589.019736378799
8000,670.05,582.1580519927556
8000,673.75625,590.4778387763063
8000,669.45,580.5270859313973
8000,667.6,587.1979989747921
8000,673.43125,598.019158575574
8000,674.25625,597.1296524507367
8000,679.8875,596.2050715515174
8000,669.15625,594.020917633325
8000,666.28125,591.5828204050871
8000,667.80625,588.4397802332346
8000,661.73125,571.2312931496641
8000,665.08125,588.803123631692
8000,665.6375,585.9408831902327
8000,661.14375,557.2694629494223
8000,681.6,594.2538935505597
8000,674.10625,585.9296683143273
8000,668.05,584.1659203514015
8000,683.81875,600.4438813481553
8000,684.15625,605.3077011619276
8000,673.75,589.824921057088
8000,672.8,596.8475810456133
8000,675.2625,580.5707804340053
8000,665.18125,580.5787777282576
8000,663.2875,574.2808044360789
8000,676.8625,591.4233095624064
8000,659.425,580.0241756814969
8000,673.2875,594.7910913453143
8000,671.95625,581.8935560615339
8000,674.41875,590.650837761564
8000,669.1875,583.628169165737
8000,674.59375,604.0719824333335
8000,671.30625,595.8314411064067
8000,680.9875,592.3584428736962
8000,666.84375,582.1364535793455
8000,672.05,580.7565518356207
8000,678.3625,596.7489577651141
8000,673.78125,592.9721870783127
8000,666.15,592.1975409438982
8000,661.6,576.7162994055222
8000,667.09375,597.0092052983249
8000,664.1,579.2025250290264
8000,672.05625,601.280474766924
8000,664.925,587.7385637977144
8000,671.925,585.216771269416
8000,674.375,595.8677364776515
8000,671.75625,584.8050770008222
8000,653.66875,572.9261320392337
8000,668.99375,580.7534330169194
8000,679.43125,599.0787627878636
8000,668.55625,584.9084142717879
8000,664.29375,586.4781549307165
8000,672.8625,591.8987929483807
8000,657.3875,573.7898568672593
8000,669.73125,588.3496964165423
8000,670.13125,582.1361913448068
8000,661.5375,583.9097842079289
8000,665.575,584.9919182134057
8000,666.08125,591.2030792362616
8000,667.0,583.077289044943
8000,668.45,579.5840944159872
8000,662.58125,592.6725695090313
8000,663.26875,580.7058229202092
8000,665.44375,589.009701181515
8000,679.6875,601.957662418006
8000,668.5,580.5527538475724
8000,672.325,597.625275046998
8000,681.39375,605.9339856460747
8000,667.2125,584.576218164706
8000,666.08125,583.7966948334304
8250,663.6242424242424,585.4486635001596
8250,662.8606060606061,573.5192252936695
8250,667.2969696969697,583.85777869991
8250,676.1151515151515,588.494843375473
8250,666.9878787878788,579.7357442718272
8250,670.9333333333333,585.0039951516864
8250,673.6545454545454,591.0182600321755
8250,681.8848484848485,607.7419897736769
8250,671.3212121212122,580.869212712568
8250,670.8787878787879,592.5764115195946
8250,679.9151515151515,604.2939221239
8250,664.0181818181818,579.001365704437
8250,681.3090909090909,597.959952223232
8250,682.7515151515152,606.2648226847547
8250,668.2121212121212,597.3482948059881
8250,670.9818181818182,583.4264563528567
8250,660.5939393939394,577.5186303904987
8250,671.4060606060606,585.9578731053779
8250,684.0242424242424,603.0226283659642
8250,673.4363636363636,586.6790025312132
8250,671.5878787878788,586.5657832118188
8250,667.4363636363636,587.8908658865499
8250,645.4181818181818,552.7174528633274
8250,669.1878787878788,583.4274444036544
8250,665.060606060606,580.6794577824686
8250,657.260606060606,570.3948754176031
8250,663.3151515151516,590.8242655821904
8250,668.4606060606061,572.6587063012863
8250,668.6181818181818,597.178238178745
8250,673.3151515151516,594.0750723508044
8250,657.5212121212121,578.6406022046351
8250,663.5090909090909,583.0434166294403
8250,665.739393939394,577.3128703452742
8250,664.0909090909091,583.1398222910161
8250,661.8363636363637,573.8193865448044
8250,668.1090909090909,576.2217062605679
8250,662.4545454545455,579.998724706492
8250,671.1272727272727,588.0298401378641
8250,677.8,600.4343448073589
8250,666.5515151515151,578.2913589455039
8250,664.2181818181818,574.5851950199276
8250,649.769696969697,573.9590907631006
8250,671.0,586.6147618223383
8250,661.9878787878788,580.6161198597185
8250,668.3090909090909,582.529168141422
8250,667.2363636363636,580.0239273111443
8250,666.6727272727272,580.7460370585655
8250,683.1696969696969,601.3923856401649
8250,675.5636363636364,590.0594350228663
8250,664.4121212121212,580.1568647631984
8250,671.2666666666667,579.0673026601494
8250,661.0121212121212,575.8326828523673
8250,673.2121212121212,588.692426642648
8250,670.0,593.3117122380005
8250,682.7454545454545,607.7535700210063
8250,662.1636363636363,584.8746956287107
8250,661.4909090909091,576.1871183668555
8250,667.6787878787878,587.8655843878103
8250,669.9030303030303,588.8985015623086
8250,670.8424242424243,586.7231699875024
8250,660.060606060606,561.9910459436562
8250,657.4,578.1329122636283
8250,681.3272727272728,601.4538916672274
8250,668.2181818181818,592.4701048356508
8250,664.6121212121212,588.2800826227691
8250,667.1696969696969,586.964498686326
8250,673.6,590.2793462985696
8250,673.1636363636363,594.8861290671299
8250,662.9878787878788,586.4630344379492
8250,669.9818181818182,594.388761392257
8250,666.6666666666666,579.3976321677679
8250,670.6545454545454,584.0543214103691
8250,668.7757575757576,581.97850998037
8250,675.4060606060606,592.8395858145133
8250,679.8060606060606,602.6432373124422
8250,666.8787878787879,584.5534041277311
8250,663.0242424242424,573.4946614267932
8250,659.709090909091,575.9395277408254
8250,676.5090909090909,598.7550176236326
8250,669.9515151515152,587.1875422473058
8250,668.9515151515152,582.705750433796
8250,674.1030303030303,600.7827835591831
8250,668.369696969697,582.2660614825954
8250,656.9878787878788,572.9667237455792
8250,672.4606060606061,605.6379606309437
8250,676.9515151515152,601.5837512520028
8250,671.8606060606061,591.3400231622852
8250,670.0060606060606,598.604994430558
8250,676.5454545454545,588.7358357510783
8250,663.8727272727273,588.1722862793753
8250,668.6787878787878,582.4505804280351
8250,662.7272727272727,570.122117313596
8250,679.7939393939394,602.5658922547173
8250,672.4484848484849,583.3521251282485
8250,671.8666666666667,595.9581288254496
8250,660.1393939393939,577.8533251767394
8250,669.5939393939394,591.8891316840454
8250,671.9818181818182,584.3536804982457
8250,662.8181818181819,583.1068281222188
8250,677.3818181818182,587.2431169944014
8250,680.0727272727273,602.9085016629061
8250,678.5878787878788,590.1412310458819
8250,672.939393939394,586.7249853620668
8250,667.5272727272727,587.7492308349773
8250,664.3272727272728,581.6904848502245
8250,679.5636363636364,600.666743593737
8250,671.1818181818181,588.682759374328
8250,665.0787878787879,580.2960789519567
8250,676.6484848484848,603.5650481482415
8250,662.7030303030303,588.0639753306832
8250,664.1030303030303,593.9076157546924
8250,657.3939393939394,567.5005240629773
8250,674.1333333333333,577.0536505001554
8250,666.9454545454546,586.486304105715
8250,675.2787878787879,592.0171587181511
8250,664.8969696969697,584.0298002384594
8250,669.0848484848485,579.1611060319301
8250,659.7212121212121,570.8399296717265
8250,660.3454545454546,581.2212342003683
8250,669.5212121212121,601.9884836095544
8250,662.0969696969697,585.1399959320009
8250,669.3575757575758,586.0348107512939
8250,659.060606060606,579.1807400632714
8250,655.8303030303031,569.0581865572158
8250,675.9212121212121,589.8971917400295
8250,667.4666666666667,590.0958374482381
8250,667.9212121212121,594.9232544126637
8250,664.4606060606061,584.7034834851189
8250,666.6787878787878,596.1924642248766
8250,667.4484848484849,587.77142440424
8250,668.3939393939394,587.2943838456165
8250,670.3515151515152,577.5557672778327
8250,668.2666666666667,586.9559080372204
8250,658.1636363636363,565.55713256296
8250,663.1454545454545,584.4061347711254
8250,660.6363636363636,585.5972510999926
8250,661.060606060606,583.589542317769
8250,664.1818181818181,573.4912461113868
8250,680.2727272727273,605.7654197803411
8250,677.8969696969697,609.9187240861008
8250,672.8303030303031,602.4035104352868
8250,675.9818181818182,588.076298623533
8250,675.9636363636364,595.422293644263
8250,659.3939393939394,578.2210932597857
8250,668.3090909090909,581.730637637249
8250,671.7939393939394,580.0116456194463
8250,678.7515151515152,602.9101285463406
8250,667.1393939393939,570.1171054289312
8250,667.739393939394,590.4683646565993
8250,660.5151515151515,574.9867256023538
8250,665.6424242424242,580.7105203999786
8250,658.0121212121212,586.9758550388003
8250,673.8484848484849,596.9361481112924
8250,665.1393939393939,598.0072047500481
8250,676.6121212121212,587.8038024342021
8250,669.1515151515151,597.5712520575125
8250,670.8969696969697,589.3558232124747
8250,680.8606060606061,604.3486741635734
8250,662.060606060606,586.8921711603671
8250,669.430303030303,587.1126392805204
8250,654.0787878787879,579.7695727000804
8250,668.8121212121212,569.3494808711322
8250,673.8848484848485,588.3903044548679
8250,656.6666666666666,582.3576255535803
8250,666.1575757575757,574.9493991070145
8250,668.8606060606061,585.2981928117698
8250,670.0121212121212,590.218860155603
8250,671.3878787878788,580.4239421150277
8250,660.8787878787879,592.4240013949753
8250,678.6484848484848,590.8946920079405
8250,672.4787878787879,590.0553449941001
8250,670.4666666666667,590.0587236654818
8250,665.7818181818182,590.9730247930592
8250,671.0666666666667,584.6447886442579
8250,684.3030303030303,606.547831427167
8250,673.1454545454545,597.7997917063767
8250,675.4727272727273,581.9058974599094
8250,666.8727272727273,577.3561808443975
8250,674.0484848484848,594.9427047133562
8250,667.5090909090909,591.0169265707311
8250,678.3212121212122,598.5786446177897
8250,661.4242424242424,568.4573239120722
8250,655.630303030303,585.4721971427686
8250,670.5272727272727,583.6583897476888
8250,670.3454545454546,589.0338793008322
8250,675.3333333333334,580.293586441076
8250,672.4787878787879,596.3026289625274
8250,661.9272727272727,572.9134850720574
8250,667.6666666666666,595.1452670473731
8250,661.3818181818182,571.3319098252547
8250,664.3151515151516,574.7299108072349
8250,671.5333333333333,587.7638263414614
8250,663.3333333333334,593.8618687808801
8250,660.1575757575757,585.5785841372477
8250,671.2242424242424,586.9452129872673
8250,668.5818181818182,587.9142802156985
8250,668.1212121212121,580.0695756375686
